prot,frac_under_70,frac_under_50
RB3GP,0.2579001019367992,0.19367991845056065
SYHM,0.13043478260869565,0.07509881422924901
KIF5A,0.23934108527131784,0.1812015503875969
ALR,0.4,0.22439024390243903
SUCA,0.11849710982658959,0.11271676300578035
CBL,0.5342163355408388,0.5088300220750552
SCAM5,0.19148936170212766,0.07659574468085106
GNAO,0.01977401129943503,0.005649717514124294
POC1B,0.27405857740585776,0.20502092050209206
TF7L2,0.8222940226171244,0.6203554119547657
NFKB1,0.3140495867768595,0.2706611570247934
AASS,0.0550755939524838,0.0367170626349892
STRC,0.4225352112676056,0.24957746478873238
RERE,0.7056194125159643,0.6143039591315453
CTRO,0.39417858904785397,0.1721756290083868
ABCA1,0.29588677576293676,0.09155241043785936
ESR1,0.4957983193277311,0.4672268907563025
TCPH,0.055248618784530384,0.03130755064456722
NF2L2,0.6132231404958678,0.4826446280991736
CUX2,0.5619111709286676,0.509421265141319
R113A,0.46647230320699706,0.2565597667638484
CE120,0.26267748478701824,0.1926977687626775
ANLN,0.6298932384341637,0.548932384341637
NHS,0.9043004239854634,0.824954572986069
EXT1,0.15013404825737264,0.08847184986595175
NPAS2,0.5837378640776699,0.5315533980582524
INSR,0.25615050651230103,0.16353111432706222
FANCA,0.27766323024054984,0.13195876288659794
STF1,0.2950108459869848,0.22559652928416485
HBB,0.006802721088435374,0.0
SODE,0.14583333333333334,0.1
MFSD8,0.16602316602316602,0.12548262548262548
MB211,0.027855153203342618,0.002785515320334262
ALG6,0.03155818540433925,0.01775147928994083
UD14,0.07677902621722846,0.024344569288389514
MAG,0.22523961661341854,0.1645367412140575
ANKL2,0.5010660980810234,0.4275053304904051
ETFA,0.05405405405405406,0.042042042042042045
OCRL,0.19422863485016648,0.13540510543840178
SOX4,0.8248945147679325,0.6814345991561181
PLCB,0.06474820143884892,0.05755395683453238
DFFB,0.04142011834319527,0.008875739644970414
CD59,0.3203125,0.0703125
SCF,0.4432234432234432,0.19047619047619047
LRIF1,0.8218465539661899,0.7334200260078023
GCST,0.07444168734491315,0.07196029776674938
LZTS1,0.5218120805369127,0.4077181208053691
CD79B,0.4104803493449782,0.09606986899563319
RAB7A,0.13043478260869565,0.057971014492753624
CTU2,0.26019417475728157,0.17475728155339806
1433G,0.03643724696356275,0.024291497975708502
CYTC,0.1506849315068493,0.00684931506849315
IL1RA,0.1864406779661017,0.12429378531073447
NDUF6,0.16516516516516516,0.15915915915915915
RL10L,0.004672897196261682,0.0
EGFR,0.2892561983471074,0.21735537190082643
C1R,0.10921985815602837,0.0425531914893617
SCN9A,0.3737424547283702,0.2515090543259557
DDX58,0.11567567567567567,0.06378378378378378
SIX3,0.4789156626506024,0.4006024096385542
SPSY,0.030054644808743168,0.0
S2546,0.29904306220095694,0.22488038277511962
PROK2,0.49612403100775193,0.05426356589147287
VPS53,0.21754807692307693,0.13581730769230768
HSF4,0.6565040650406504,0.5345528455284553
MYL3,0.18461538461538463,0.03076923076923077
NOGG,0.15086206896551724,0.04741379310344827
CO2,0.08111702127659574,0.05319148936170213
RBP2,0.4587468982630273,0.3948511166253102
SUIS,0.024630541871921183,0.016967706622879036
GCDH,0.1004566210045662,0.091324200913242
EFHC1,0.1453125,0.025
SOX3,0.804932735426009,0.5538116591928252
CBP,0.6629811629811629,0.6081081081081081
MD13L,0.6058823529411764,0.5208144796380091
DPYL2,0.13111888111888112,0.08216783216783216
ACTN2,0.10738255033557047,0.040268456375838924
ABL1,0.5849557522123894,0.4982300884955752
CRBA4,0.07653061224489796,0.04081632653061224
MASP2,0.061224489795918366,0.03644314868804665
METK1,0.035443037974683546,0.02278481012658228
S2538,0.13815789473684212,0.039473684210526314
ATM,0.1482329842931937,0.06511780104712042
HARS1,0.07269155206286837,0.019646365422396856
ANF,0.6688741721854304,0.23841059602649006
EP2A2,1.0,0.9854651162790697
TT21B,0.067629179331307,0.013677811550151976
TACT,0.48376068376068376,0.3076923076923077
PPA5,0.06461538461538462,0.06153846153846154
K2C5,0.5050847457627119,0.4542372881355932
MYOTI,0.5883534136546185,0.4598393574297189
ATOH7,0.5328947368421053,0.15789473684210525
SDHB,0.1392857142857143,0.060714285714285714
CR3L3,0.6984815618221258,0.5466377440347071
FUT1,0.14520547945205478,0.09863013698630137
CO4A2,0.8679906542056075,0.7710280373831776
ARSA,0.045364891518737675,0.015779092702169626
GATC,0.27941176470588236,0.08823529411764706
ETV6,0.6084070796460177,0.49557522123893805
TAZ,0.13013698630136986,0.10273972602739725
KCNJ5,0.2243436754176611,0.20286396181384247
AT2B2,0.2751407884151247,0.2083668543845535
PP2AA,0.05501618122977346,0.032362459546925564
TBG1,0.04212860310421286,0.011086474501108648
SL9A6,0.3662182361733931,0.2615844544095665
POPD3,0.23367697594501718,0.0859106529209622
RXRA,0.36796536796536794,0.3051948051948052
AL14E,0.2653846153846154,0.09615384615384616
STIL,0.6860916860916861,0.6254856254856255
SCNNB,0.203125,0.0953125
LSHB,0.18439716312056736,0.06382978723404255
WDR93,0.2784256559766764,0.1282798833819242
COQ9,0.330188679245283,0.27672955974842767
EPS8,0.4233576642335766,0.2871046228710462
SMRD1,0.3029126213592233,0.23883495145631067
TSEAR,0.11360239162929746,0.061285500747384154
PKP2,0.4960272417707151,0.4460839954597049
RBM10,0.567741935483871,0.47096774193548385
